0.001125,0.216786,-0.347714,0.773014,0.493884,-0.042286,0.516928,0.394668,0.375888,0.003978,-0.489054,0.442212,0.559874,-0.115242,0.582362,-0.408905,-0.287889,-0.095112,0.831345,1.068476,-0.988270,1.207471,0.127560,-0.387832,-0.174200,-0.406430,-0.219273,0.527290,0.546453,0.459422,-1.027995,0.788389,0.556040,-0.559342,0.008236,-0.518141,-0.182631,0.914886,-0.460689,-0.958365,0.367701,-0.047960,0.547096,0.889387,-0.347798,-0.576528,-0.444212,-0.222436,0.050020,0.643101,-0.366050,-0.441717,-0.544799,1.244937,0.595336,-0.347672,-0.906083,-0.283602,0.089093,-0.201639
0.011214,0.222634,-0.257002,0.616159,0.539593,-0.136886,0.413182,0.351741,0.265468,-0.075722,-0.388673,0.344681,0.416077,0.034710,0.416856,-0.365234,-0.223610,-0.096034,0.698600,0.991065,-0.781781,1.131203,0.100440,-0.257248,-0.089300,-0.290683,-0.220279,0.602027,0.451662,0.346843,-0.796716,0.761822,0.487582,-0.556410,-0.143963,-0.695780,-0.169042,0.911273,-0.432995,-0.781309,0.318487,-0.154662,0.522359,0.846717,-0.305389,-0.552830,-0.471674,-0.180224,-0.047130,0.581345,-0.253618,-0.467140,-0.368653,1.065063,0.420071,-0.399386,-0.745245,-0.297539,0.170434,-0.237563
-0.086752,0.130185,-0.203368,0.383503,0.373794,0.160898,0.120598,0.192116,0.253834,0.128726,-0.342300,0.102713,0.364867,-0.100712,0.358585,-0.154892,-0.050839,-0.076277,0.476508,0.528761,-0.590476,0.467840,0.078575,-0.214319,-0.000867,-0.351347,0.000251,0.255378,0.230739,0.200228,-0.570889,0.301814,0.316994,-0.237268,0.056096,-0.254143,-0.031388,0.463007,-0.235667,-0.449816,0.138785,0.023767,0.141808,0.307253,-0.220584,-0.194313,-0.178519,-0.135230,0.097653,0.296343,-0.301914,-0.168504,-0.367250,0.642026,0.408315,-0.129714,-0.485804,-0.148659,0.038983,-0.000647
0.152987,0.314253,-0.567899,0.827641,0.780522,0.186253,0.460455,0.080086,0.513280,0.166857,-0.482708,0.534543,0.669935,-0.001158,0.918943,-0.142574,-0.161393,-0.482608,0.779854,1.058551,-1.032244,0.782141,0.116241,-0.132863,-0.073528,-0.911059,0.011463,0.290041,0.348817,0.264030,-1.114700,0.712127,0.201024,-0.511454,0.242262,-0.520267,-0.101998,0.857927,-0.279134,-0.771284,-0.118264,0.267513,0.444480,0.636918,-0.253065,0.061117,0.053415,-0.293629,0.311744,0.560557,-0.613681,-0.177453,-0.831825,0.853558,0.788956,-0.389315,-0.968735,-0.002606,-0.041047,0.261461
-0.400848,0.140401,-0.298740,0.699141,0.312242,0.064914,0.535317,0.364367,0.486020,0.196269,-0.773830,0.271972,0.622258,-0.167163,0.542828,-0.174446,-0.212674,0.217125,0.931743,0.994000,-1.098567,1.093174,0.218557,-0.754560,-0.199503,-0.383862,-0.129324,0.303894,0.557036,0.446374,-1.084422,0.413296,0.883836,-0.541088,0.086697,-0.181260,0.049218,0.811863,-0.354240,-0.712978,0.510504,0.274359,0.588103,0.786035,-0.406097,-0.498735,-0.559715,-0.212339,-0.054825,0.321655,-0.570379,-0.150955,-0.458707,1.615454,0.815996,-0.206350,-0.712842,-0.263396,0.046892,-0.107696
-0.231187,0.147389,-0.547638,1.315661,0.736782,-0.148905,1.184129,1.045703,0.447397,-0.017236,-0.911986,0.624837,0.644115,-0.229542,0.699616,-0.664193,-0.409914,0.168599,1.420373,1.917850,-1.274976,2.411108,0.356020,-1.195934,-0.483212,-0.304944,-0.307165,1.028262,0.659849,0.544613,-1.712827,1.447219,1.079774,-1.131706,-0.258633,-0.938851,-0.154466,1.536234,-0.743566,-1.476151,0.531765,-0.491414,1.098164,1.768244,-0.891519,-1.171430,-1.067963,-0.345419,-0.281467,1.086244,-0.250438,-0.429988,-0.705546,2.195769,0.675870,-0.433465,-1.241003,-0.249157,0.152284,-0.751884
-0.210735,0.196135,-0.233901,0.562542,0.307535,0.170498,0.313146,0.244873,0.391603,0.226068,-0.585997,0.213565,0.597179,-0.184625,0.533306,-0.205606,-0.131028,0.010541,0.737649,0.760768,-0.954034,0.719159,0.107227,-0.441565,-0.101164,-0.436978,-0.023615,0.208693,0.488658,0.372690,-0.893098,0.331092,0.618925,-0.307853,0.167255,-0.144290,-0.019187,0.620701,-0.293150,-0.623469,0.345170,0.284155,0.280739,0.495621,-0.324207,-0.325853,-0.283067,-0.160475,0.149788,0.354458,-0.529629,-0.210910,-0.502009,1.144768,0.678738,-0.165665,-0.671118,-0.261257,-0.038864,0.045836
-0.466858,0.742418,0.006043,0.766163,-0.576235,0.394983,0.599947,0.731611,0.460960,0.522830,-1.329236,0.285265,1.356009,-0.705501,0.798326,-0.452304,-0.081111,0.459218,1.266048,1.125271,-1.785300,0.795880,0.020603,-1.142269,-0.427426,-0.357202,-0.053376,-0.042841,1.172084,0.861516,-1.366264,0.164643,1.563436,-0.247084,0.715065,0.405620,-0.008841,1.047293,-0.306161,-1.045612,1.147590,1.037201,0.187477,0.810389,-0.606033,-0.834593,-0.416196,-0.063910,0.736558,0.603196,-0.914458,-0.324641,-0.575823,2.236923,1.170863,-0.348476,-0.709589,-0.915592,-0.427149,0.306132
-1.178670,0.248813,0.374750,1.102438,0.044821,0.760691,0.591588,1.447643,1.137058,1.457309,-1.768731,0.088674,1.024928,-0.526462,1.861930,-0.445852,0.665101,0.084378,1.859537,1.969142,-2.263881,1.271294,0.582105,-1.773205,-0.348338,-0.775956,0.683515,-0.067172,1.012252,0.179509,-1.994845,-0.032127,0.642555,-0.531820,-0.093728,-0.619936,0.523646,1.020234,-1.283394,-0.783694,0.755405,1.651985,0.743734,0.546206,-1.690761,-1.296239,-0.859849,0.543206,0.935268,0.443502,-1.087825,0.189697,-1.130689,3.268289,1.557816,0.000644,-0.972231,-0.235762,-0.189593,0.599728
-0.210890,0.130814,-0.175616,0.350457,0.184826,0.001851,0.286337,0.230591,0.193837,0.077475,-0.469048,0.129103,0.371239,-0.072743,0.272018,-0.141958,-0.118626,0.122079,0.541918,0.559302,-0.583850,0.650233,0.134833,-0.424161,-0.084948,-0.159471,-0.057876,0.262047,0.261049,0.212269,-0.618370,0.307388,0.539816,-0.285466,0.006548,-0.192662,0.053098,0.560922,-0.222623,-0.442955,0.298216,0.093315,0.286602,0.456998,-0.244218,-0.321469,-0.359462,-0.117856,-0.032360,0.250338,-0.309712,-0.158721,-0.253370,0.885500,0.405619,-0.156756,-0.388572,-0.190706,0.073952,-0.058856
-0.076910,0.161804,-0.250595,0.515666,0.248188,0.079673,0.260528,0.181633,0.257234,0.080976,-0.511784,0.276003,0.476140,-0.090733,0.416223,-0.229730,-0.219891,-0.095268,0.678706,0.641240,-0.770824,0.755351,0.159982,-0.369095,-0.020899,-0.247133,-0.028439,0.299617,0.371828,0.202879,-0.794667,0.431934,0.518767,-0.235744,0.054005,-0.280538,0.061858,0.631883,-0.196944,-0.641484,0.213367,0.210961,0.286450,0.408212,-0.291024,-0.338832,-0.282002,-0.130623,0.038518,0.387800,-0.466030,-0.354966,-0.498992,0.896868,0.570137,-0.129695,-0.596849,-0.238680,0.085978,0.011467
-0.969406,0.118927,0.338007,0.905966,0.109044,0.513408,0.436479,1.135286,1.014732,1.054179,-1.444719,0.077965,0.716151,-0.268371,1.462093,-0.259019,0.522067,0.145804,1.492332,1.683307,-1.783282,1.061309,0.509264,-1.476191,-0.273402,-0.612147,0.434926,-0.008746,0.796988,0.097245,-1.511665,-0.058755,0.496943,-0.618291,-0.185847,-0.599512,0.436657,0.862832,-1.029942,-0.570249,0.615083,1.295718,0.809447,0.512770,-1.324945,-1.054327,-0.812872,0.369679,0.614409,0.224043,-0.851030,0.182841,-0.789687,2.750695,1.267895,-0.020519,-0.711705,-0.213846,0.002650,0.413570
-0.060566,0.137112,-0.287219,0.565277,0.340196,0.037989,0.390063,0.340964,0.227277,0.083515,-0.429062,0.272751,0.421988,-0.130967,0.410820,-0.302406,-0.175857,-0.027195,0.638760,0.754298,-0.673582,0.891116,0.148935,-0.436332,-0.133902,-0.283895,-0.042557,0.400589,0.299598,0.238608,-0.801997,0.575642,0.448969,-0.362926,0.021249,-0.343212,-0.035001,0.664443,-0.292706,-0.706872,0.179426,-0.058950,0.313081,0.602287,-0.352384,-0.396811,-0.328453,-0.170924,0.004341,0.492814,-0.291330,-0.243218,-0.463209,0.866429,0.402325,-0.182059,-0.627733,-0.149976,0.019445,-0.151864
-0.103753,0.254782,-0.240895,0.731244,0.275910,0.002194,0.586357,0.530883,0.281951,0.096893,-0.611057,0.402086,0.602320,-0.224781,0.523494,-0.384465,-0.240600,0.005549,0.891411,0.980088,-1.014898,1.214403,0.150478,-0.563671,-0.221002,-0.267264,-0.157258,0.413787,0.506884,0.463261,-1.063314,0.656159,0.674715,-0.478243,0.077520,-0.362234,-0.089293,0.891337,-0.422032,-0.904372,0.450906,0.040063,0.527479,0.841003,-0.433213,-0.692898,-0.457501,-0.158907,0.049388,0.606187,-0.340816,-0.371921,-0.545829,1.347787,0.625042,-0.271042,-0.804182,-0.290289,0.067874,-0.197115
-0.558188,0.423196,-1.196048,1.211281,1.328127,0.378870,0.209865,-0.148894,0.887440,0.103601,-1.293598,0.281380,1.414229,-0.119071,0.807565,-0.339945,-0.683747,0.051467,1.550871,1.416502,-1.973155,1.621503,0.421719,-0.682993,0.063899,-1.209056,-0.039165,0.887205,0.788109,0.670176,-1.733846,0.971723,1.688270,-0.748113,0.360174,-0.394018,0.118164,1.548353,-0.448398,-1.668022,0.700906,0.005875,0.302766,0.973676,-0.283547,-0.249090,-0.785283,-0.917085,-0.086381,0.624365,-1.475152,-0.766278,-1.162257,2.099925,1.424562,-0.453635,-1.545489,-0.659087,0.107363,0.051697
-0.126027,0.229273,-0.325571,0.455284,0.474416,0.145234,0.200901,0.125462,0.387435,0.184251,-0.488572,0.158858,0.611163,-0.131661,0.506328,-0.227903,-0.169822,-0.036613,0.632760,0.682314,-0.910632,0.585568,0.079174,-0.259514,-0.046983,-0.552076,-0.079933,0.294850,0.489864,0.378630,-0.831439,0.409266,0.570760,-0.318458,0.176947,-0.230111,-0.077574,0.658319,-0.290588,-0.632525,0.347777,0.203837,0.170364,0.459751,-0.178772,-0.171394,-0.265440,-0.197552,0.146006,0.345891,-0.587759,-0.281659,-0.498480,0.993516,0.629694,-0.249487,-0.762771,-0.275733,-0.043223,0.071441
-0.144433,0.164279,-0.224989,0.410927,0.397925,0.127601,0.184170,0.156063,0.313458,0.152622,-0.431861,0.140596,0.459646,-0.082039,0.424021,-0.167400,-0.100934,-0.023287,0.557178,0.637230,-0.733088,0.566826,0.095552,-0.276170,-0.025383,-0.408268,-0.022826,0.260036,0.359555,0.268187,-0.690292,0.328524,0.456465,-0.294328,0.085034,-0.255282,-0.035652,0.568352,-0.268969,-0.506717,0.248761,0.158384,0.207153,0.412647,-0.221431,-0.215326,-0.260753,-0.153276,0.080489,0.296508,-0.455441,-0.205914,-0.391095,0.866805,0.514653,-0.195412,-0.571899,-0.210261,0.016748,0.031322
0.131113,0.114367,-0.509449,1.263693,0.156158,0.202610,0.919964,1.129862,0.332312,-0.063708,-0.683536,0.837769,0.545165,-0.524355,0.748150,-0.524475,-0.473176,-0.028124,1.142118,1.256092,-1.019712,1.892856,0.342639,-0.837103,-0.536846,-0.192987,-0.215075,0.506499,0.077245,0.698657,-1.434327,1.092791,0.342311,-0.708014,0.174159,-0.194184,-0.182813,0.990154,-0.825323,-1.525923,0.408580,-0.608700,0.994879,1.212371,-0.641337,-1.361583,-0.581160,-0.381810,0.073893,0.912633,0.107136,-0.141609,-0.795650,1.543780,0.608442,-0.088005,-0.936491,-0.067038,0.248697,-0.575264
0.259948,-0.276263,0.136325,0.646184,0.763514,-0.124648,0.781824,-0.059678,0.695759,0.721060,-0.739292,0.780429,0.806960,-0.100708,0.602446,-0.022253,-0.435486,0.100983,0.807691,1.394616,-1.486160,1.077453,-0.286282,-1.115253,-0.160449,-0.897495,-0.566881,0.072701,0.594144,0.684891,-1.706368,0.318625,0.802998,-0.469296,0.556278,0.107965,-0.360511,0.688575,-0.352520,-0.443976,-0.369796,0.643303,0.768733,0.955953,-0.783644,0.292209,0.326051,-0.267526,-0.236727,0.398594,-0.893131,0.035974,-0.771854,1.600890,1.055239,0.160421,-1.110514,-0.258143,0.092379,-0.258565
-0.148812,0.171608,-0.151336,0.302649,0.258718,0.111894,0.124843,0.086799,0.251863,0.144428,-0.400790,0.102166,0.421918,-0.054966,0.331847,-0.120228,-0.084180,-0.009561,0.480686,0.495417,-0.660091,0.419233,0.049913,-0.209698,0.006038,-0.311960,-0.017843,0.176541,0.339987,0.242920,-0.566300,0.210493,0.456835,-0.186329,0.081658,-0.167771,-0.001881,0.463781,-0.199701,-0.368159,0.240287,0.229208,0.139531,0.311237,-0.179758,-0.155191,-0.194377,-0.099165,0.094419,0.209840,-0.419872,-0.193610,-0.309354,0.754086,0.472288,-0.159747,-0.445220,-0.237191,-0.001229,0.085308
0.003383,0.195677,-0.365878,0.576686,0.730473,0.224550,0.036489,0.222921,0.535760,0.095406,-0.301004,0.144564,0.447534,-0.065149,0.636231,-0.302131,-0.062213,-0.237533,0.531477,0.774349,-0.812731,0.509508,0.042604,-0.040046,-0.053709,-0.772106,-0.021485,0.393810,0.470888,0.348337,-0.747992,0.476865,0.216532,-0.478128,0.137040,-0.412266,-0.242642,0.589506,-0.346819,-0.706388,0.234958,-0.006837,0.135046,0.429723,-0.174747,-0.179371,-0.201986,-0.286462,0.221012,0.377897,-0.482834,-0.278434,-0.558581,0.825607,0.532978,-0.257031,-0.876554,-0.201265,-0.056713,0.032162
-0.062953,0.048813,-0.284462,0.481755,0.369296,0.101922,0.182707,0.074413,0.365703,0.065205,-0.303601,0.240078,0.348890,-0.055429,0.450156,-0.185755,-0.188142,-0.094834,0.522705,0.642656,-0.712504,0.597755,0.079573,-0.236782,-0.027710,-0.396957,-0.060657,0.286184,0.402110,0.230603,-0.657429,0.412728,0.327970,-0.342164,-0.022761,-0.245384,-0.051055,0.451666,-0.232483,-0.554128,0.142914,0.124427,0.241608,0.432565,-0.196317,-0.153931,-0.247453,-0.141004,0.049893,0.295114,-0.429305,-0.255961,-0.404343,0.785950,0.507671,-0.165234,-0.641751,-0.135397,-0.028817,-0.033621
-0.210692,0.132281,-0.161570,0.357244,0.179708,0.075933,0.233581,0.226781,0.226666,0.125435,-0.462684,0.110642,0.383698,-0.098828,0.314183,-0.118221,-0.071779,0.055237,0.535291,0.518473,-0.600223,0.539921,0.117973,-0.373616,-0.064101,-0.220467,-0.018767,0.183075,0.244226,0.218256,-0.613943,0.229501,0.481147,-0.228310,0.053815,-0.140959,0.046571,0.492770,-0.202522,-0.389188,0.264513,0.154060,0.243531,0.359597,-0.240506,-0.272242,-0.263637,-0.103387,0.052715,0.233374,-0.313392,-0.118004,-0.292244,0.834070,0.450468,-0.108428,-0.379607,-0.168090,0.053249,0.010442
-0.071212,0.111801,-0.337998,0.414142,0.518191,0.033633,0.287377,-0.132263,0.446817,0.203906,-0.476856,0.213646,0.650882,-0.116436,0.429174,-0.152799,-0.382272,0.074633,0.607647,0.699214,-1.055126,0.666466,0.043044,-0.328290,-0.052890,-0.539793,-0.294561,0.215007,0.630093,0.462406,-0.859853,0.467893,0.706330,-0.381908,0.197209,-0.116442,-0.050158,0.651463,-0.319097,-0.629796,0.348924,0.261907,0.290207,0.602267,-0.096962,-0.015937,-0.350563,-0.166153,0.013353,0.242236,-0.713826,-0.296366,-0.486130,1.102302,0.713336,-0.273335,-0.847312,-0.281257,-0.077526,0.031227
0.025998,0.144672,-0.342795,0.713069,0.492044,-0.032545,0.550323,0.509994,0.250712,0.038546,-0.448729,0.379353,0.460955,-0.151377,0.477217,-0.433294,-0.242387,-0.011841,0.744005,1.007053,-0.762245,1.212149,0.164533,-0.520255,-0.207426,-0.321713,-0.162039,0.585253,0.351942,0.328718,-0.978820,0.848450,0.469742,-0.544342,-0.020008,-0.539039,-0.129248,0.891093,-0.446054,-0.940494,0.222139,-0.258458,0.482073,0.886299,-0.423951,-0.580617,-0.464705,-0.214265,-0.044313,0.679490,-0.238266,-0.320569,-0.531372,1.057089,0.392162,-0.281367,-0.817839,-0.172938,0.071113,-0.321709
-0.139875,0.222557,-0.191573,0.460690,0.297286,0.054352,0.321828,0.273662,0.246777,0.153580,-0.545271,0.217210,0.540330,-0.096357,0.419499,-0.253143,-0.146102,0.018840,0.682853,0.723736,-0.830728,0.758978,0.105074,-0.391257,-0.063235,-0.300119,-0.080029,0.328693,0.403776,0.314937,-0.821309,0.425658,0.603161,-0.315405,0.068602,-0.308840,-0.015454,0.724377,-0.309416,-0.600743,0.314492,0.175879,0.295165,0.555031,-0.300813,-0.361044,-0.326571,-0.115871,0.077035,0.403600,-0.432894,-0.299872,-0.424464,1.039634,0.553032,-0.224592,-0.631592,-0.292538,0.049934,-0.020100
-0.304327,0.269686,-0.328236,-0.085841,0.097934,-0.217482,0.100480,-0.205685,0.245212,0.086094,-0.720425,-0.012875,0.732233,-0.036043,0.232840,-0.094080,-0.398711,0.399843,0.568652,0.231185,-0.883681,0.264053,0.201666,-0.534713,-0.015056,-0.237744,-0.288373,0.340743,0.515746,0.272687,-0.751801,0.264474,1.097676,-0.199529,0.159999,0.040450,0.211274,0.799721,-0.113550,-0.572734,0.725243,0.518675,-0.016822,0.281357,0.142255,0.119146,-0.542497,-0.111925,-0.022485,0.030824,-0.883014,-0.526499,-0.218378,1.175367,0.661893,-0.305386,-0.585696,-0.470395,0.164893,0.244185
-1.074481,0.182131,0.367572,1.206950,0.145749,0.796843,0.616544,1.535225,1.085512,1.389190,-1.594192,0.127937,0.886976,-0.536778,1.846277,-0.446966,0.730698,-0.003066,1.785423,1.948586,-2.080957,1.319939,0.563680,-1.701418,-0.377302,-0.793320,0.746050,-0.020842,0.871515,0.137427,-1.887564,-0.019452,0.438159,-0.568860,-0.098867,-0.638997,0.408810,0.886969,-1.226096,-0.750306,0.571493,1.427702,0.756465,0.529555,-1.694165,-1.302539,-0.716382,0.456404,0.897495,0.505628,-0.871285,0.278121,-1.109228,2.991840,1.393809,0.065705,-0.970122,-0.108533,-0.198929,0.472031
-0.125125,0.144474,-0.202096,0.343150,0.256593,0.008767,0.259440,0.131333,0.265393,0.099686,-0.415132,0.171868,0.439486,-0.084213,0.336946,-0.183120,-0.183674,0.061752,0.515089,0.548279,-0.692874,0.563675,0.093945,-0.321721,-0.082982,-0.293216,-0.143110,0.230483,0.401366,0.286734,-0.657111,0.344679,0.522076,-0.307871,0.077464,-0.177291,-0.016324,0.552115,-0.218990,-0.499003,0.321523,0.171770,0.249932,0.456903,-0.150256,-0.215153,-0.317211,-0.103963,0.019730,0.260110,-0.419013,-0.242347,-0.329685,0.887406,0.480743,-0.184795,-0.546765,-0.215640,0.008201,-0.027686
-0.833698,0.335413,-0.160560,0.939760,-0.046580,0.028264,1.091058,1.128189,0.339620,0.402286,-1.355946,0.220755,0.902342,-0.435276,0.610902,-0.345787,-0.051803,0.568675,1.466105,1.390732,-1.314543,1.715101,0.345779,-1.492942,-0.509211,-0.085856,-0.054719,0.380094,0.607695,0.619950,-1.606015,0.451171,1.530366,-0.587564,0.149124,-0.138859,0.141929,1.185984,-0.541854,-0.821468,0.923023,0.382275,0.825722,1.165023,-0.905869,-1.132141,-0.880064,-0.157636,0.083690,0.620343,-0.393408,-0.019495,-0.452482,2.481036,0.912924,-0.165686,-0.636485,-0.410512,0.056054,-0.217648
-0.158811,0.138854,-0.269073,0.514526,0.369603,0.129917,0.264217,0.226329,0.317377,0.130186,-0.461000,0.197746,0.465615,-0.112899,0.452943,-0.197779,-0.129509,-0.021603,0.621598,0.690633,-0.743477,0.703908,0.140656,-0.364947,-0.064407,-0.381506,-0.021588,0.290451,0.349845,0.267079,-0.755438,0.398167,0.470173,-0.338983,0.067030,-0.266571,-0.019804,0.591073,-0.281317,-0.599167,0.234718,0.108282,0.275502,0.477204,-0.267957,-0.303235,-0.300013,-0.168352,0.058052,0.354790,-0.418218,-0.209147,-0.446971,0.917649,0.521846,-0.161925,-0.595179,-0.181838,0.018793,-0.025064
0.057484,0.273622,-0.133221,0.636065,0.460242,-0.286687,0.591983,0.435090,0.132580,-0.122700,-0.359242,0.435497,0.448836,0.048464,0.361473,-0.413896,-0.243092,-0.094491,0.734928,1.007154,-0.799755,1.264057,0.046593,-0.248255,-0.132349,-0.149035,-0.328853,0.608637,0.529485,0.429893,-0.819476,0.791845,0.583063,-0.590257,-0.159887,-0.730166,-0.278387,0.962464,-0.404162,-0.736366,0.404003,-0.133154,0.655013,0.958748,-0.281977,-0.674068,-0.453980,-0.135178,-0.068801,0.669864,-0.127955,-0.592189,-0.302486,1.124609,0.407618,-0.440494,-0.794951,-0.351844,0.219073,-0.317700
