-0.202538,0.443755,-0.178445,0.156097,0.377271,0.481847,-0.134944,-0.320935,0.159148,0.133224,0.088493,-0.311788,-0.140729,0.331636,-0.132211,0.057474,0.182241,-0.057218,0.189510,-0.210055,0.083564,0.264304,-0.019860,0.182697,0.172082,-0.236528,-0.102324,-0.101237,-0.310154,-0.305942,0.208326,-0.201785
-0.209900,0.524881,-0.204217,0.208760,0.418824,0.560538,-0.021557,-0.360949,0.100157,0.131670,0.060843,-0.251047,-0.223220,0.312975,-0.132096,0.095965,0.203399,-0.077180,0.204592,-0.289345,0.040367,0.300349,0.008031,0.147328,0.266677,-0.226891,-0.107683,-0.025126,-0.249692,-0.350144,0.162582,-0.249283
-0.185881,0.525142,-0.113859,0.189865,0.359918,0.497388,-0.202626,-0.323464,0.085979,0.113744,0.101412,-0.238406,-0.129760,0.292230,-0.140603,-0.002317,0.233913,-0.098371,0.191942,-0.188985,0.063998,0.299104,0.019266,0.228519,0.161047,-0.247081,-0.137500,-0.072929,-0.379945,-0.269959,0.194081,-0.238561
-0.304158,0.506194,-0.312042,0.119985,0.351485,0.551965,0.035711,-0.311597,0.115443,0.128270,-0.021608,-0.245944,-0.162688,0.337594,-0.153993,0.110207,0.169857,-0.061984,0.220493,-0.329024,0.052494,0.211562,-0.092147,0.101487,0.239602,-0.209394,-0.143949,-0.053836,-0.224273,-0.283156,0.222056,-0.106389
-0.239585,0.454492,-0.176510,0.120397,0.311342,0.451791,-0.025798,-0.292261,0.104484,0.129405,0.010818,-0.277147,-0.132807,0.306717,-0.122606,0.068925,0.249809,-0.017370,0.097812,-0.272022,0.000672,0.151879,-0.051242,0.106777,0.213848,-0.222055,-0.142158,-0.058430,-0.201059,-0.218313,0.224873,-0.168039
-0.369025,0.540417,-0.277139,0.139026,0.320184,0.462105,-0.067839,-0.314766,0.087653,0.160593,0.020690,-0.168947,-0.134531,0.359797,-0.142041,0.023765,0.151435,-0.043254,0.125323,-0.349898,0.062712,0.243772,-0.094304,0.188827,0.234391,-0.230439,-0.202975,-0.061815,-0.284715,-0.205991,0.213066,-0.108344
-0.243228,0.527090,-0.161744,0.194383,0.347429,0.494469,-0.140255,-0.332235,0.075222,0.105335,0.074441,-0.242964,-0.168400,0.309095,-0.124012,0.036603,0.213044,-0.083285,0.170267,-0.238118,0.037471,0.290564,-0.002797,0.202117,0.232660,-0.244984,-0.128461,-0.063710,-0.345850,-0.302829,0.203893,-0.241837
-0.247207,0.526634,-0.305814,0.111294,0.284351,0.494827,-0.123079,-0.376735,0.114299,0.118822,-0.016412,-0.167614,-0.147746,0.271518,-0.194081,-0.009391,0.152212,-0.139287,0.208194,-0.316221,0.132514,0.302986,-0.066276,0.259772,0.191375,-0.163644,-0.095416,-0.093532,-0.327674,-0.285740,0.214603,-0.147908
-0.269429,0.490535,-0.221999,0.072708,0.308819,0.447386,-0.094410,-0.306464,0.105508,0.137361,-0.006692,-0.206161,-0.132240,0.310734,-0.139335,0.032125,0.274135,-0.015309,0.103986,-0.283337,0.057812,0.162416,-0.143259,0.160272,0.205360,-0.245486,-0.183992,-0.041363,-0.228958,-0.170911,0.244384,-0.138033
-0.246380,0.469472,-0.165461,0.176430,0.347315,0.449545,-0.015253,-0.334485,0.082676,0.113847,0.027477,-0.248872,-0.149696,0.265250,-0.197189,0.089505,0.269203,-0.033372,0.084277,-0.274127,-0.031490,0.145934,-0.041895,0.072599,0.253979,-0.265729,-0.117989,-0.115101,-0.143163,-0.230926,0.233763,-0.213027
-0.305198,0.531862,-0.343380,0.119253,0.319721,0.498606,-0.000675,-0.217494,0.052430,0.222181,0.014918,-0.085817,-0.170193,0.391699,-0.073436,0.029985,0.123546,-0.108236,0.168128,-0.328043,0.085670,0.239669,-0.035353,0.184868,0.151047,-0.228107,-0.202764,-0.033699,-0.328289,-0.279704,0.152274,-0.037252
-0.196674,0.445414,-0.189447,0.059868,0.315899,0.437546,-0.115612,-0.292672,0.138274,0.104542,0.000949,-0.224326,-0.097580,0.281169,-0.184318,0.010654,0.256635,-0.027891,0.165572,-0.244991,0.045081,0.154101,-0.098571,0.135161,0.162983,-0.178458,-0.151488,-0.032085,-0.217166,-0.176463,0.232731,-0.184389
-0.294740,0.571744,-0.211120,0.066589,0.290400,0.471240,-0.162525,-0.304771,0.117007,0.138166,0.057658,-0.203549,-0.123165,0.293785,-0.146813,0.012729,0.261591,-0.025494,0.039177,-0.242190,0.041123,0.205537,-0.080976,0.166847,0.210110,-0.301069,-0.162817,-0.094629,-0.257271,-0.119466,0.225977,-0.061419
-0.230334,0.506310,-0.171718,0.179524,0.333419,0.406100,-0.248357,-0.355133,0.077148,0.065414,0.114901,-0.166006,-0.108924,0.339321,-0.200918,-0.017076,0.156125,-0.131119,0.157025,-0.167020,0.092391,0.296317,-0.044958,0.244892,0.215360,-0.218992,-0.078302,-0.150773,-0.351417,-0.206157,0.218179,-0.192994
-0.276183,0.502964,-0.282143,0.136714,0.315603,0.441959,0.005151,-0.280803,0.037743,0.189648,0.030053,-0.176501,-0.134426,0.316200,-0.128021,0.070998,0.191551,-0.051818,0.129895,-0.289624,-0.021206,0.195023,-0.041260,0.109417,0.224771,-0.255391,-0.168955,-0.078177,-0.214251,-0.244941,0.173910,-0.116919
-0.264026,0.505228,-0.246822,0.130604,0.285212,0.445595,-0.033427,-0.387159,0.127177,0.105742,-0.029781,-0.302637,-0.118297,0.213234,-0.267675,0.065172,0.203611,-0.060639,0.168618,-0.279763,0.033588,0.187742,-0.091693,0.097941,0.236775,-0.170768,-0.103269,-0.139571,-0.169494,-0.171212,0.219029,-0.164797
-0.200283,0.479278,-0.097073,0.166693,0.288947,0.418209,-0.223099,-0.328181,0.082538,0.064453,0.100178,-0.179160,-0.112315,0.307535,-0.129005,-0.056827,0.243139,-0.080377,0.142803,-0.168434,0.071193,0.271850,0.041554,0.258076,0.158918,-0.227430,-0.136077,-0.045381,-0.354576,-0.241852,0.178436,-0.264858
-0.352045,0.570023,-0.246711,0.186901,0.292119,0.327425,-0.319192,-0.442432,0.032648,0.044710,0.096797,-0.067799,-0.105987,0.324694,-0.246498,0.033065,0.049098,-0.189319,0.212485,-0.262386,0.163431,0.386560,-0.150225,0.365642,0.238719,-0.158746,-0.041430,-0.125843,-0.366725,-0.135738,0.182207,-0.149221
-0.193488,0.534088,-0.279296,0.213663,0.469173,0.517738,-0.035282,-0.252915,0.050066,0.172436,0.104681,-0.192810,-0.185319,0.416325,-0.150028,0.099962,0.160231,-0.095777,0.270563,-0.250834,0.065016,0.273170,-0.041168,0.102696,0.175816,-0.258055,-0.147139,-0.086855,-0.302000,-0.315276,0.163488,-0.118896
-0.221135,0.475474,-0.294481,0.091477,0.320799,0.455836,-0.163396,-0.316200,0.059579,0.135581,-0.076637,-0.157164,-0.058206,0.327739,-0.242978,-0.017597,0.186326,-0.115122,0.214108,-0.376169,0.175456,0.127247,-0.241858,0.224743,0.180997,-0.104732,-0.169123,-0.030580,-0.348627,-0.246046,0.268849,-0.107245
-0.237152,0.584196,-0.205619,0.274533,0.374047,0.438101,-0.064818,-0.275525,0.015574,0.092036,0.066087,-0.298373,-0.127239,0.257015,-0.153950,-0.017925,0.160722,-0.109646,0.191404,-0.248778,0.064863,0.372856,0.011141,0.233339,0.288046,-0.198877,-0.154778,-0.068851,-0.295239,-0.244096,-0.011073,-0.164672
-0.320601,0.545865,-0.428605,0.214706,0.408747,0.538075,0.045416,-0.216749,0.026073,0.210427,0.051453,-0.045080,-0.174525,0.499028,-0.109271,0.086130,0.031486,-0.179809,0.228310,-0.335223,0.133232,0.302922,-0.016936,0.219162,0.192044,-0.211853,-0.178007,0.005556,-0.397761,-0.353754,0.051752,-0.002415
-0.323764,0.587280,-0.338398,0.181091,0.293547,0.473848,-0.076279,-0.356693,0.039166,0.168798,0.031210,-0.174828,-0.152176,0.293732,-0.156098,0.005891,0.086177,-0.133317,0.175108,-0.337527,0.014349,0.348057,-0.034334,0.229004,0.224278,-0.241953,-0.152140,-0.114068,-0.281848,-0.264590,0.099513,-0.109106
-0.295146,0.503235,-0.329847,0.122110,0.329695,0.506356,0.004352,-0.219595,0.040768,0.225251,0.022667,-0.057144,-0.176993,0.391350,-0.072690,0.027869,0.110362,-0.125380,0.214010,-0.320945,0.111057,0.247059,-0.032131,0.200147,0.119701,-0.213417,-0.197360,-0.009170,-0.352297,-0.315104,0.154653,-0.065905
-0.305751,0.506706,-0.250922,0.061985,0.336171,0.502338,-0.056959,-0.241419,0.055198,0.172957,0.010061,-0.112189,-0.173484,0.319651,-0.054487,-0.001667,0.200067,-0.048500,0.185629,-0.280027,0.096482,0.260752,-0.083123,0.218542,0.118865,-0.251100,-0.212750,0.004799,-0.333965,-0.257632,0.158772,-0.093387
-0.237802,0.545459,-0.207495,0.213715,0.369655,0.481284,-0.061758,-0.368452,0.072304,0.136873,0.086899,-0.242510,-0.140581,0.302049,-0.205329,0.091216,0.166960,-0.081018,0.174445,-0.247902,-0.036534,0.263042,-0.014354,0.107926,0.259222,-0.239596,-0.102788,-0.144743,-0.226278,-0.246324,0.224612,-0.216326
-0.199690,0.584425,-0.431533,0.030696,0.384137,0.575398,-0.230001,-0.404996,0.091804,0.225242,-0.107720,-0.081874,-0.095975,0.318025,-0.429554,-0.008726,0.186512,-0.228413,0.290059,-0.586258,0.344254,0.111207,-0.457435,0.219178,0.149070,-0.060949,-0.113630,-0.058452,-0.413313,-0.306703,0.380870,-0.064100
-0.222826,0.462024,-0.191892,0.090305,0.349612,0.457364,-0.028147,-0.296280,0.085217,0.124331,0.004937,-0.258597,-0.138014,0.276017,-0.173192,0.084843,0.274949,-0.026189,0.125527,-0.251386,0.013325,0.137631,-0.055904,0.083736,0.209950,-0.220988,-0.133673,-0.068119,-0.193441,-0.200932,0.233967,-0.155898
-0.248032,0.469324,-0.208707,0.085188,0.344671,0.566665,0.042549,-0.346161,0.143537,0.131309,-0.062002,-0.356816,-0.142395,0.284740,-0.231043,0.125792,0.285855,0.008107,0.157886,-0.305016,0.015896,0.116859,-0.067721,-0.001948,0.249899,-0.203084,-0.158272,-0.120079,-0.172201,-0.204217,0.323493,-0.186664
-0.238706,0.521157,-0.211987,0.152408,0.354242,0.507421,-0.160232,-0.317628,0.085294,0.126088,0.072270,-0.111169,-0.171114,0.340012,-0.064389,-0.004269,0.180846,-0.102551,0.169697,-0.292450,0.138041,0.352386,-0.068593,0.288007,0.144972,-0.256633,-0.155244,-0.005874,-0.393485,-0.302800,0.156427,-0.156264
-0.292732,0.546351,-0.233473,0.218527,0.286245,0.394264,-0.260032,-0.360047,0.087342,0.067934,0.108424,-0.077773,-0.147316,0.338698,-0.108184,0.008176,0.079812,-0.168396,0.109844,-0.261104,0.118603,0.352119,-0.086084,0.356733,0.260083,-0.224985,-0.069203,-0.065176,-0.361662,-0.274365,0.146307,-0.180138
-0.353604,0.550533,-0.338758,0.120073,0.307389,0.449646,-0.014047,-0.229688,-0.018164,0.188218,-0.002311,-0.116985,-0.141501,0.367480,-0.128495,-0.014378,0.156637,-0.057439,0.177438,-0.321721,0.056465,0.240821,-0.060253,0.177534,0.181474,-0.239456,-0.281457,-0.028926,-0.279560,-0.182389,0.100443,-0.016318
-0.244112,0.582094,-0.196880,0.168459,0.385415,0.552959,-0.111025,-0.379840,0.109348,0.105917,0.059343,-0.225378,-0.132341,0.264741,-0.212276,0.044399,0.214306,-0.111531,0.206155,-0.265293,0.006772,0.306432,-0.094411,0.154286,0.212624,-0.248239,-0.142024,-0.129520,-0.252574,-0.227905,0.201840,-0.234881
-0.345750,0.559114,-0.238362,0.106068,0.264219,0.439695,-0.112587,-0.328841,0.082895,0.092482,0.052060,-0.162161,-0.075693,0.294553,-0.193928,0.042275,0.210024,-0.053355,0.075790,-0.285147,0.025918,0.190103,-0.150194,0.123546,0.250414,-0.254216,-0.187312,-0.117344,-0.191088,-0.084219,0.240356,-0.109041
-0.322738,0.497707,-0.296991,0.179682,0.261420,0.442789,-0.015543,-0.306456,0.084012,0.114015,0.025155,-0.166700,-0.116706,0.300986,-0.132390,0.053664,0.081912,-0.110205,0.117530,-0.296400,0.014771,0.245246,-0.052894,0.166412,0.243984,-0.201154,-0.133623,-0.113887,-0.233867,-0.244850,0.123719,-0.115047
-0.199690,0.584425,-0.431533,0.030696,0.384137,0.575398,-0.230001,-0.404996,0.091804,0.225242,-0.107720,-0.081874,-0.095975,0.318025,-0.429554,-0.008726,0.186512,-0.228413,0.290059,-0.586258,0.344254,0.111207,-0.457435,0.219178,0.149070,-0.060949,-0.113630,-0.058452,-0.413313,-0.306703,0.380870,-0.064100
-0.312172,0.453457,-0.354512,0.095014,0.261758,0.418474,-0.039164,-0.268643,0.047204,0.156981,-0.048279,-0.152751,-0.100080,0.390925,-0.139548,0.001812,0.179643,-0.092792,0.118949,-0.335291,0.099769,0.148280,-0.079051,0.212289,0.218873,-0.163304,-0.219433,-0.022004,-0.296826,-0.235220,0.241898,-0.018212
-0.200954,0.467957,-0.153527,0.154372,0.365351,0.500229,-0.094989,-0.306991,0.116935,0.097131,0.090646,-0.262353,-0.130010,0.333672,-0.065669,0.056246,0.191238,-0.091794,0.142697,-0.221753,0.028180,0.257757,-0.014263,0.162286,0.228793,-0.272320,-0.132210,-0.074419,-0.284473,-0.325322,0.246780,-0.254715
-0.211071,0.489844,-0.214986,0.137724,0.386161,0.534281,0.048847,-0.367641,0.124469,0.142389,-0.017822,-0.335903,-0.207469,0.308165,-0.236673,0.154284,0.244412,-0.007747,0.177390,-0.285780,-0.002271,0.154484,-0.006164,0.015608,0.254756,-0.197205,-0.042061,-0.113168,-0.143656,-0.267094,0.255768,-0.223577
-0.269038,0.535092,-0.262940,0.211798,0.410368,0.476057,-0.092588,-0.340601,0.056378,0.151809,0.102136,-0.121187,-0.136398,0.395344,-0.182510,0.044068,0.113900,-0.172230,0.234263,-0.262346,0.096343,0.331458,-0.007986,0.210295,0.203116,-0.207309,-0.100305,-0.102855,-0.305568,-0.285153,0.168219,-0.151392
-0.263788,0.488147,-0.162892,0.094707,0.321057,0.447775,-0.100317,-0.292752,0.070493,0.116305,0.041438,-0.235027,-0.110299,0.321919,-0.104526,0.041932,0.277249,-0.031380,0.158964,-0.210643,-0.003969,0.119037,-0.118673,0.120566,0.161836,-0.216635,-0.144922,-0.046356,-0.187365,-0.169895,0.243320,-0.231469
-0.176819,0.418946,-0.163669,0.078086,0.313444,0.419851,-0.130146,-0.275858,0.113500,0.137681,0.023009,-0.241317,-0.093441,0.255619,-0.144506,0.009648,0.236028,-0.059220,0.147104,-0.212821,0.069678,0.155159,-0.059258,0.168555,0.147023,-0.185482,-0.119242,-0.049656,-0.270157,-0.220536,0.250836,-0.158714
-0.294348,0.552581,-0.202591,0.181501,0.313743,0.411312,-0.255964,-0.373750,0.115632,0.110382,0.100932,-0.205172,-0.115829,0.343039,-0.147109,0.017550,0.156265,-0.078804,0.140080,-0.237243,0.068362,0.316960,-0.077075,0.302620,0.235058,-0.283669,-0.102307,-0.108195,-0.325668,-0.252286,0.230896,-0.195189
-0.266082,0.499300,-0.234854,0.093272,0.303780,0.538537,-0.051260,-0.242846,0.086228,0.192740,0.000206,-0.145436,-0.156714,0.361671,-0.068615,0.039279,0.203249,-0.077751,0.240998,-0.286250,0.087271,0.219861,-0.063524,0.166376,0.108250,-0.209120,-0.194834,0.008161,-0.345392,-0.285587,0.219186,-0.141042
-0.338270,0.580774,-0.287538,0.088505,0.286303,0.476828,-0.067920,-0.341883,0.120099,0.165096,-0.004821,-0.226913,-0.111975,0.347504,-0.195064,0.079807,0.269451,-0.011390,0.049813,-0.323807,0.038751,0.142510,-0.156135,0.111028,0.253790,-0.277745,-0.192682,-0.109866,-0.174589,-0.103773,0.266312,-0.103633
-0.504334,0.670532,-0.380338,0.192569,0.277749,0.287272,-0.473505,-0.509427,0.084010,-0.006812,0.068227,0.078874,-0.159764,0.316361,-0.299015,0.062539,-0.069881,-0.226281,0.168927,-0.352977,0.274944,0.468341,-0.389594,0.508227,0.331954,-0.239591,0.017200,-0.186851,-0.397801,-0.101622,0.170116,-0.014988
-0.260208,0.550439,-0.339040,0.087355,0.336228,0.550207,-0.013559,-0.373136,0.184200,0.166805,-0.022809,-0.324734,-0.162669,0.247508,-0.256226,0.165498,0.247023,0.002463,0.104876,-0.375588,0.021658,0.125834,-0.144182,-0.007256,0.342478,-0.230643,-0.122328,-0.176971,-0.125254,-0.191738,0.300737,-0.113111
-0.291064,0.466789,-0.341097,0.159035,0.394458,0.537526,-0.006475,-0.254457,0.083013,0.186224,0.015868,-0.111301,-0.145817,0.411470,-0.099957,0.033759,0.122546,-0.120413,0.187085,-0.319253,0.092430,0.248827,-0.043299,0.201638,0.187981,-0.201772,-0.175843,-0.014488,-0.310532,-0.326169,0.176500,-0.073464
-0.258980,0.488462,-0.256547,0.110627,0.322961,0.484657,-0.072016,-0.264195,0.084718,0.171861,0.019708,-0.157210,-0.126894,0.376085,-0.105486,0.017251,0.189774,-0.058834,0.197148,-0.279338,0.084967,0.214288,-0.042517,0.181964,0.116360,-0.200494,-0.211053,0.006364,-0.323869,-0.252561,0.198590,-0.149028
-0.254687,0.530514,-0.248487,0.170586,0.309711,0.523289,0.042514,-0.381602,0.135337,0.115832,0.034265,-0.325115,-0.106037,0.296547,-0.245623,0.089211,0.218054,-0.081837,0.166866,-0.308062,-0.023406,0.159768,-0.046765,0.022860,0.272677,-0.175921,-0.106924,-0.127619,-0.125894,-0.231464,0.246311,-0.257058
-0.226405,0.541414,-0.204003,0.146171,0.342104,0.480515,-0.246445,-0.365073,0.138593,0.108342,0.064805,-0.167661,-0.151731,0.293970,-0.159812,0.021400,0.159968,-0.125451,0.136206,-0.269495,0.097327,0.285392,-0.122298,0.251941,0.207695,-0.251465,-0.078840,-0.100998,-0.319991,-0.245140,0.256294,-0.155298
-0.319217,0.545138,-0.239103,0.176949,0.293561,0.439075,-0.223611,-0.365466,0.086498,0.092459,0.077140,-0.121595,-0.114849,0.367897,-0.118864,0.007040,0.139792,-0.123414,0.122528,-0.260345,0.084197,0.312951,-0.076579,0.307540,0.227334,-0.221974,-0.098618,-0.073300,-0.363489,-0.233841,0.209775,-0.175927
-0.225172,0.460317,-0.196393,0.088056,0.318786,0.439662,-0.099681,-0.290771,0.115932,0.134330,0.025303,-0.215795,-0.112591,0.282374,-0.143262,0.029077,0.237582,-0.052756,0.110873,-0.230480,0.048247,0.164111,-0.037397,0.159540,0.187037,-0.223122,-0.129519,-0.063976,-0.255112,-0.212296,0.253661,-0.133303
-0.240100,0.517555,-0.188570,0.251925,0.356936,0.479435,-0.124759,-0.349732,0.082957,0.126516,0.114062,-0.223043,-0.146344,0.362599,-0.112057,0.048534,0.139873,-0.132270,0.182803,-0.233725,0.069508,0.322470,0.041131,0.238925,0.212791,-0.207739,-0.078381,-0.065484,-0.373148,-0.340537,0.148083,-0.235846
-0.278095,0.576705,-0.219002,0.233720,0.317744,0.464769,-0.121749,-0.389631,0.112296,0.080581,0.085849,-0.204733,-0.088031,0.279037,-0.231761,0.041153,0.129781,-0.146569,0.134940,-0.261278,-0.004711,0.287978,-0.028491,0.175087,0.262806,-0.224248,-0.095669,-0.180971,-0.258393,-0.206613,0.190167,-0.196075
-0.328004,0.540183,-0.283583,0.098743,0.276847,0.491225,-0.043876,-0.286103,0.097865,0.179578,-0.009823,-0.166160,-0.167932,0.325073,-0.111336,0.028433,0.134242,-0.041097,0.087376,-0.330036,0.056363,0.209727,-0.082540,0.151898,0.223307,-0.209746,-0.165761,-0.068453,-0.250406,-0.168861,0.193895,-0.030758
-0.268544,0.470274,-0.122529,0.026581,0.277916,0.472587,-0.106809,-0.286155,0.090567,0.084193,0.016226,-0.257103,-0.069143,0.266386,-0.114477,-0.008740,0.294137,-0.002572,0.143894,-0.228195,0.028437,0.143561,-0.162836,0.125794,0.125630,-0.211104,-0.227060,-0.015874,-0.218951,-0.110101,0.233100,-0.213325
-0.294810,0.491193,-0.201125,0.070875,0.291030,0.473613,-0.113131,-0.276138,0.055714,0.149387,0.007063,-0.102292,-0.154701,0.284808,-0.114302,0.015137,0.213024,-0.079612,0.231496,-0.265741,0.090967,0.252049,-0.054430,0.213019,0.097723,-0.189511,-0.182050,0.035041,-0.388815,-0.225721,0.188314,-0.134086
-0.236476,0.520513,-0.221957,0.211262,0.363390,0.514939,0.002579,-0.268151,0.025937,0.185865,0.065937,-0.225126,-0.147306,0.361089,-0.128103,0.035348,0.223074,-0.093624,0.199796,-0.297651,0.036558,0.200693,-0.036185,0.120955,0.188387,-0.185648,-0.156739,-0.017685,-0.283240,-0.299792,0.112525,-0.216858
-0.389192,0.596219,-0.073059,0.117290,0.285287,0.407691,-0.432655,-0.483116,0.083624,0.050660,0.056304,-0.074680,-0.224954,0.187104,-0.245777,0.041249,0.193058,-0.152254,0.340388,-0.258141,0.272306,0.451022,-0.193003,0.418412,0.138488,-0.153663,-0.021001,0.011467,-0.575973,-0.165831,0.250812,-0.148728
-0.206071,0.453456,-0.212712,0.126151,0.360205,0.443708,-0.070033,-0.285895,0.104234,0.125795,0.039085,-0.196791,-0.117316,0.286981,-0.192232,0.060168,0.255328,-0.070028,0.093321,-0.236888,0.020151,0.141241,-0.034827,0.111664,0.233514,-0.238736,-0.117751,-0.102616,-0.219932,-0.225042,0.236218,-0.117276
-0.298357,0.558462,-0.289536,0.196111,0.253841,0.436174,-0.113452,-0.365257,0.085528,0.122133,0.040634,-0.175949,-0.157610,0.257850,-0.185783,0.066134,0.100935,-0.137644,0.088612,-0.285458,-0.004746,0.281638,-0.011811,0.206964,0.288523,-0.162272,-0.051358,-0.147060,-0.267340,-0.209901,0.190446,-0.113165
-0.180019,0.493516,-0.087997,0.135346,0.342961,0.513436,-0.244633,-0.375899,0.133768,0.107982,0.092433,-0.260583,-0.107774,0.294922,-0.127656,-0.041983,0.279916,-0.091129,0.194000,-0.178636,0.121509,0.313673,0.038171,0.291507,0.106678,-0.230277,-0.130572,-0.042005,-0.415504,-0.286052,0.212736,-0.297511
-0.246820,0.465080,-0.224813,0.129244,0.323990,0.454330,-0.040967,-0.305861,0.097481,0.144602,0.012463,-0.244288,-0.118625,0.323714,-0.162761,0.056856,0.244525,-0.038576,0.095181,-0.281992,0.015051,0.141094,-0.059946,0.117135,0.216083,-0.221065,-0.156260,-0.072645,-0.209964,-0.204633,0.220459,-0.171549
-0.204999,0.516174,-0.190411,0.124216,0.312424,0.465601,-0.105961,-0.296882,0.120934,0.110160,0.039125,-0.288791,-0.129741,0.272314,-0.189608,0.031035,0.230649,-0.053753,0.186038,-0.185926,0.035448,0.227557,-0.017952,0.135153,0.181137,-0.219284,-0.126123,-0.115638,-0.279791,-0.186355,0.164181,-0.136247
-0.112660,0.491317,-0.163832,0.128870,0.340377,0.467064,-0.224163,-0.332108,0.047542,0.128988,-0.006126,-0.230273,-0.075384,0.212162,-0.228252,-0.020633,0.258682,-0.175823,0.242447,-0.332850,0.153308,0.162052,-0.205382,0.228805,0.155266,-0.163386,-0.118809,-0.073014,-0.393927,-0.309912,0.272754,-0.161907
-0.197914,0.415629,-0.165681,0.126885,0.345542,0.484622,-0.063988,-0.280211,0.110164,0.138885,0.023544,-0.263767,-0.115594,0.317825,-0.124233,0.018767,0.275900,-0.036223,0.124984,-0.233116,0.037217,0.146000,0.005317,0.132687,0.184103,-0.213766,-0.167994,-0.053947,-0.259344,-0.262062,0.243690,-0.175668
-0.317666,0.557185,-0.235744,0.161435,0.289685,0.461276,-0.119969,-0.404230,0.146833,0.075881,0.015454,-0.233198,-0.173314,0.299427,-0.217840,0.104977,0.148595,-0.064058,0.147851,-0.304613,0.056473,0.247326,-0.130404,0.163569,0.283528,-0.209301,-0.050784,-0.126697,-0.214769,-0.201115,0.219910,-0.136304
